,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
23,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078718,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
24,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078723,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
25,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078727,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
26,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078732,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
27,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078736,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
28,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078740,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
29,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078745,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
30,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078749,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
31,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078755,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
32,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078758,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
